price,bedrooms,bathrooms,garage,landsize
-0.8646511055811594,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11335563654032138
-1.066053532034497,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.09340509973871822
-0.0383847406443892,-0.9005118567656772,0.23519884696159662,4.7634419733927755,-0.1024587400807501
-0.8581958996050909,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11080760602489924
-0.42569709920850024,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.09421830096704444
-0.0383847406443892,-0.9005118567656772,0.23519884696159662,0.6688831111041829,-0.09410987413660094
-0.9033823414375705,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09644105099113609
-0.33532421554354097,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10159132543720212
-0.8065542517965427,0.4315660596575134,-1.466382867704448,-0.9689404338112543,-0.0899896545797481
-0.6064428665384187,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10798850843336835
-0.47733874701704837,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11134974017711671
-0.2320409199264447,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.10256716691119358
3.2279494832462805,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.08603207526856052
-0.722636574107652,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.0998564961501062
-0.2578617438307188,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.022439739213450414
-0.7742782219162001,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09595313025414036
-0.9033823414375705,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.0891764533514219
0.3489276179197218,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10636210597671593
-0.5625474659011528,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10695845354415515
1.4463126338513697,-0.9005118567656772,1.936780561627641,-0.15002866135353574,-0.11319299629465614
-0.7613678099640632,-0.9005118567656772,0.23519884696159662,1.4877948835619013,-0.09004386799496986
-0.6064428665384187,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09877222784567125
-0.8259198697247483,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.0793096117810638
-0.8775615175332965,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11086181944012098
-0.4127866872563632,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09763374612601454
-0.722636574107652,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09551942293236637
-0.9550239892461186,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10554890474838971
0.013256907164158931,-0.9005118567656772,-1.466382867704448,3.1256184284773383,-0.09042336190152209
-0.348234627495678,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09036914848630034
0.3876588537761329,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.08267084352481216
0.20691308644621445,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.1081511486790336
1.0331794513829846,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.09882644126089299
-0.28368256773499284,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.08717055698821723
0.5167629732975033,-0.9005118567656772,0.23519884696159662,0.6688831111041829,-0.11221715482066469
-0.30950339163926693,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10305508764818931
1.5754167533727401,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10289244740252407
0.04424189584928781,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.10104919128498464
-0.8078452929917564,0.4315660596575134,-1.466382867704448,1.4877948835619013,-0.1117834474988907
-0.9550239892461186,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11975281953648761
-0.8259198697247483,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11340984995554314
-0.4437716759414921,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09882644126089299
1.6787000489898363,0.4315660596575134,-1.466382867704448,2.30670665601962,-0.08890538627531315
0.09071937887698113,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.027210519752964214
-0.6645397203230353,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10370564863085029
0.813702448196655,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.10527783767228097
-0.4386075111606373,-0.9005118567656772,0.23519884696159662,1.4877948835619013,-0.09058600214718733
1.4592230458035067,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.10039863030232367
-0.5870772486102132,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.10820536209425535
-0.28368256773499284,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.10804272184859011
0.3489276179197218,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09297139241694423
-1.084128108767489,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.08868853261442616
-0.6064428665384187,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.09459779487359667
-0.8775615175332965,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.12056602076481383
-0.9808448131503927,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10256716691119358
-0.5367266419968787,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11671686828406974
0.7078370701891313,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.09085706922329607
-0.6839053382512409,0.4315660596575134,0.23519884696159662,2.30670665601962,-0.07480989831765873
0.5167629732975033,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11248822189677342
-0.7355469860597891,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.10229609983508485
-0.4515179231127743,0.4315660596575134,0.23519884696159662,-0.9689404338112543,-0.09129077654507005
-0.18298135450832398,0.4315660596575134,0.23519884696159662,0.6688831111041829,-0.10104919128498464
-0.2578617438307188,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10473570352006349
-0.7045619973746602,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09888065467611473
0.813702448196655,1.7636439760807041,1.936780561627641,-0.15002866135353574,-0.08299612401614265
-0.6064428665384187,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.0888511728600914
-0.8207557049438935,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.110644965779234
1.1622835709043549,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10381407546129379
3.8734700808531324,-2.232589773188868,-1.466382867704448,-0.15002866135353574,-0.07274978853923232
-0.5289803948255966,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09476043511926191
-0.6580845143469668,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11465675850564333
-0.47733874701704837,0.4315660596575134,0.23519884696159662,-0.9689404338112543,-0.10798850843336835
0.20691308644621445,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.08847167895353916
1.4979542816599178,0.4315660596575134,1.936780561627641,1.4877948835619013,-0.09438094121270968
1.627058401181288,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.07096074583691464
0.08297313170569892,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.11460254509042159
1.549595929468466,1.7636439760807041,1.936780561627641,1.4877948835619013,-0.09064021556240907
0.026812839713902817,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10885592307691633
0.3489276179197218,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.09145341679073529
-1.097038520719626,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.0911281362994048
-0.43344334637978243,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09698318514335356
0.31019638206331074,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.10966912430524253
-0.7045619973746602,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.09589891683891862
-0.3869658633520891,0.4315660596575134,1.936780561627641,0.6688831111041829,-0.09221240460383977
0.6071358569624625,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.098609587600006
-0.5935324545862817,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09438094121270968
0.039077731068433,0.4315660596575134,0.23519884696159662,-0.9689404338112543,-0.1117834474988907
-0.9873000191264613,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.0851104472097908
-0.6064428665384187,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11411462435342586
-0.6477561847852572,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10516941084183748
-0.4515179231127743,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.09947700224355396
0.5167629732975033,0.4315660596575134,1.936780561627641,0.6688831111041829,-0.015717275725953692
-0.6090249489288461,0.4315660596575134,-1.466382867704448,1.4877948835619013,-0.09443515462793142
1.188104394808629,0.4315660596575134,0.23519884696159662,0.6688831111041829,-0.09465200828881841
-0.6193532784905558,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11492782558175207
0.4444646663655359,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.07659894101997641
-0.9421135772939816,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09698318514335356
0.5813150330581884,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.08944752042753062
-0.9550239892461186,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.12137922199314005
3.1763078354377323,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.10853064258558584
-0.39471211052337135,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09177869728206578
-0.6193532784905558,-2.232589773188868,-1.466382867704448,-0.9689404338112543,-0.0886343191992044
0.9686273916222995,0.4315660596575134,0.23519884696159662,0.6688831111041829,-0.09047757531674383
-0.6064428665384187,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.10961491089002079
-0.9421135772939816,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.11216294140544293
0.11654020278125521,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10733794745070739
-0.5677116306820076,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.09443515462793142
-0.2320409199264447,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10007334981099318
0.3360172059675848,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09302560583216599
-0.5548012187298705,0.4315660596575134,0.23519884696159662,-0.9689404338112543,-0.07833377030707234
0.17851018015151296,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.09779638637167978
-0.7484573980119261,-0.9005118567656772,0.23519884696159662,-0.9689404338112543,-0.09579049000847512
-0.5806220426341446,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10207924617419785
-0.8130094577726112,0.4315660596575134,-1.466382867704448,-0.15002866135353574,-0.04374561139559728
0.0778089669248441,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.10115761811542814
-0.36114503944781506,1.7636439760807041,1.936780561627641,-0.15002866135353574,0.011064151393589695
0.05198814302057003,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.02395771483965935
-0.5031595709213225,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.0950857156105924
-0.5496370539490157,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.09524835585625764
-0.2578617438307188,-0.9005118567656772,-1.466382867704448,0.6688831111041829,-0.1117834474988907
2.517876825878744,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.07518939222421098
-0.7019799149842327,0.4315660596575134,1.936780561627641,1.4877948835619013,-0.0888511728600914
-0.7871886338683372,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.10739216086592913
-0.5186520652638869,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09915172175222348
-0.3611372932006437,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.1032719413090763
-0.6968157502033779,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10148289860675863
-0.6451741023948299,0.4315660596575134,-1.466382867704448,-0.9689404338112543,-0.09318824607783122
0.013256907164158931,1.7636439760807041,0.23519884696159662,0.6688831111041829,-0.0781711300614071
-0.5935324545862817,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10018177664143668
-1.084128108767489,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09991070956532794
-0.322413803591404,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.10473570352006349
-0.5289803948255966,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.10527783767228097
1.2913876904257253,0.4315660596575134,0.23519884696159662,0.6688831111041829,-0.10771744135725962
2.8406371246821696,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.07426776416544126
-0.5367266419968787,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10820536209425535
-0.402974774172739,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10381407546129379
-0.8775615175332965,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10159132543720212
-1.0195760490068038,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10858485600080758
-0.4386075111606373,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10001913639577144
-0.5677116306820076,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09318824607783122
-0.8388302816768853,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09730846563468405
-0.8452854876529539,-0.9005118567656772,0.23519884696159662,-0.9689404338112543,-0.0950857156105924
0.7233295645316958,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.07058125193036241
1.8078041685112067,-0.9005118567656772,0.23519884696159662,-0.9689404338112543,0.020443072226952054
1.3172085143299994,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11563259997963479
-0.4954133237500402,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10197081934375436
-0.35856295705738767,-2.232589773188868,-1.466382867704448,-0.15002866135353574,-0.1130303560489909
1.0331794513829846,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.10712109378982039
-0.322413803591404,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.09232083143428325
-1.1486801685281742,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.10316351447863281
-0.5160699828734595,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09703739855857531
-1.0324864609589408,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.08630314234466926
-0.7355469860597891,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.0998564961501062
2.4404143541659216,1.7636439760807041,3.6383622762936856,-0.15002866135353574,-0.0902065082406351
-0.6245174432714106,3.0957218925038945,0.23519884696159662,-0.9689404338112543,-0.09844694735434076
-0.9421135772939816,0.4315660596575134,-1.466382867704448,1.4877948835619013,-0.09421830096704444
-0.6425920200044024,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.09286296558650074
0.04940606063014263,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09926014858266698
3.744365961331762,1.7636439760807041,1.936780561627641,-0.15002866135353574,-0.07562309954598495
0.4522109135368181,-2.232589773188868,-1.466382867704448,-0.15002866135353574,-0.09660369123680133
1.2913876904257253,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.10310930106341105
-0.3869658633520891,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.08836325212309568
-0.4515179231127743,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09833852052389726
-0.31724963881054913,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11454833167519983
-0.8130094577726112,0.4315660596575134,-1.466382867704448,-0.9689404338112543,-0.09058600214718733
-0.12875762430934845,1.7636439760807041,0.23519884696159662,-0.9689404338112543,-0.09438094121270968
-0.4386075111606373,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09692897172813182
-0.3869658633520891,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10283823398730232
-0.3740554513999521,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10549469133316797
-0.348234627495678,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.09568206317803161
0.25855473425476255,0.4315660596575134,0.23519884696159662,1.4877948835619013,0.014316956306894559
0.7491503884359699,-0.9005118567656772,-1.466382867704448,1.4877948835619013,-0.110644965779234
2.066012407553947,1.7636439760807041,3.6383622762936856,-0.15002866135353574,-0.09774217295645804
-1.0350685433493683,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09129077654507005
-0.9937552251025298,0.4315660596575134,0.23519884696159662,-0.9689404338112543,-0.09394723389093569
-0.5160699828734595,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10847642917036408
-0.12875762430934845,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.0889595996905349
0.0003464952120218973,0.4315660596575134,0.23519884696159662,0.6688831111041829,-0.09958542907399745
-0.665830761518249,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.09703739855857531
-0.5935324545862817,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.11031968528790351
0.6206917895122064,1.7636439760807041,1.936780561627641,-0.15002866135353574,-0.08576100819245178
-0.8388302816768853,-0.9005118567656772,-1.466382867704448,0.6688831111041829,-0.10506098401139398
-0.07066077052473178,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10522362425705922
-0.5986966193671365,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09427251438226618
0.9040753318616143,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10657895963760292
-0.8775615175332965,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.09551942293236637
-1.2390530521931333,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09383880706049219
0.6458670928188736,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09356773998438346
1.7174312848462474,0.4315660596575134,1.936780561627641,0.6688831111041829,-0.06098547743611306
2.066012407553947,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,2.8328724136855596
-1.0324864609589408,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.09579049000847512
-1.0892922735483437,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.0900980814101916
1.2913876904257253,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.09156184362117879
-0.6968157502033779,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.08890538627531315
0.10362979082911818,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.10343458155474154
0.4108975952899796,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.04358297114993204
-0.4127866872563632,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10283823398730232
0.20174892166535963,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.0913449899602918
-0.7484573980119261,-2.232589773188868,-1.466382867704448,-0.9689404338112543,-0.09291717900172249
-0.2320409199264447,1.7636439760807041,0.23519884696159662,-0.15002866135353574,-0.09383880706049219
-0.9808448131503927,-0.9005118567656772,-1.466382867704448,-0.15002866135353574,-0.09541099610192288
-0.4127866872563632,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.092591898510392
-0.6128980725144872,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10793429501814661
-0.5999876605623502,-2.232589773188868,-1.466382867704448,-0.15002866135353574,-0.08359247158358186
3.0988453637249105,1.7636439760807041,0.23519884696159662,1.4877948835619013,-0.07985174593328127
0.39798718333784255,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11590366705574352
1.0719106872393958,0.4315660596575134,3.6383622762936856,3.9445302009350574,-0.09427251438226618
0.25855473425476255,0.4315660596575134,0.23519884696159662,1.4877948835619013,-0.09378459364527045
-0.8130094577726112,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10137447177631513
-0.8775615175332965,0.4315660596575134,-1.466382867704448,-0.15002866135353574,-0.08191185571170768
-0.19330968407003363,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.1131387828794344
-0.3030481856631984,-0.9005118567656772,-1.466382867704448,0.6688831111041829,-0.07437619099588476
4.138133525871941,1.7636439760807041,1.936780561627641,1.4877948835619013,-0.11042811211834701
-0.05129515259652624,0.4315660596575134,0.23519884696159662,0.6688831111041829,-0.09947700224355396
1.8078041685112067,0.4315660596575134,1.936780561627641,-0.15002866135353574,-0.10256716691119358
-0.2320409199264447,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10262138032641534
-0.3753464925951658,-0.9005118567656772,0.23519884696159662,-0.15002866135353574,-0.11021125845746002
-0.722636574107652,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09503150219537064
0.6458670928188736,3.0957218925038945,1.936780561627641,3.1256184284773383,-0.09492307536492715
0.20691308644621445,-0.9005118567656772,-1.466382867704448,-0.9689404338112543,-0.10381407546129379
-0.5031595709213225,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.10614525231582893
-0.47733874701704837,0.4315660596575134,0.23519884696159662,-0.15002866135353574,-0.09963964248921921
-0.9162927533897075,-0.9005118567656772,-1.466382867704448,2.30670665601962,-0.08993544116452636
